#Using Entropy coeff = 0.0
!python jaxMARLV2/smax_ctm/scripts/run_saal_stage5.py --mode sanity


2026-04-11 21:55:12.755135: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1775944512.775004   11517 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1775944512.781508   11517 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1775944512.797070   11517 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775944512.797124   11517 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775944512.797129   11517 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775944512.797133   11517 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
[stage5] launching SAAL_a05_b025__seed200
Step   983040 | Return:       1.68 | Win Rate:  0.72 | Loss:    -0.0150 | Ent:   0.1787 | GradN(actor/critic):   0.1934/  0.2090 | pair_cos(all/ff/nff):  0.6252/ 0.9820/ 0.3688 | ff_frac: 0.4180 | align(L/pos/neg): -0.03988/-0.04910/ 0.00922
Step   999424 | Return:       1.67 | Win Rate:  0.71 | Loss:    -0.0152 | Ent:   0.1832 | GradN(actor/critic):   0.2294/  0.1710 | pair_cos(all/ff/nff):  0.6256/ 0.9821/ 0.3606 | ff_frac: 0.4263 | align(L/pos/neg): -0.04009/-0.04911/ 0.00901
Step  1015808 | Return:       1.64 | Win Rate:  0.69 | Loss:    -0.0129 | Ent:   0.1730 | GradN(actor/critic):   0.3239/  0.2690 | pair_cos(all/ff/nff):  0.6255/ 0.9809/ 0.3708 | ff_frac: 0.4174 | align(L/pos/neg): -0.03977/-0.04904/ 0.00927
Step  1032192 | Return:       1.67 | Win Rate:  0.71 | Loss:    -0.0166 | Ent:   0.1756 | GradN(actor/critic):   0.2255/  0.1767 | pair_cos(all/ff/nff):  0.6244/ 0.9814/ 0.3596 | ff_frac: 0.4257 | align(L/pos/neg): -0.04008/-0.04907/ 0.00899
Step  1048576 | Return:       1.67 | Win Rate:  0.71 | Loss:    -0.0167 | Ent:   0.1748 | GradN(actor/critic):   0.2053/  0.3796 | pair_cos(all/ff/nff):  0.6242/ 0.9812/ 0.3529 | ff_frac: 0.4317 | align(L/pos/neg): -0.04024/-0.04906/ 0.00882
Step  1064960 | Return:       1.63 | Win Rate:  0.68 | Loss:    -0.0145 | Ent:   0.1642 | GradN(actor/critic):   0.2509/  0.2445 | pair_cos(all/ff/nff):  0.6245/ 0.9829/ 0.3639 | ff_frac: 0.4210 | align(L/pos/neg): -0.04005/-0.04914/ 0.00910
Step  1081344 | Return:       1.68 | Win Rate:  0.72 | Loss:    -0.0165 | Ent:   0.1686 | GradN(actor/critic):   0.2607/  0.3148 | pair_cos(all/ff/nff):  0.6197/ 0.9802/ 0.3500 | ff_frac: 0.4279 | align(L/pos/neg): -0.04026/-0.04901/ 0.00875
Step  1097728 | Return:       1.66 | Win Rate:  0.70 | Loss:    -0.0160 | Ent:   0.1698 | GradN(actor/critic):   0.2282/  0.3374 | pair_cos(all/ff/nff):  0.6211/ 0.9820/ 0.3586 | ff_frac: 0.4211 | align(L/pos/neg): -0.04013/-0.04910/ 0.00897
Step  1114112 | Return:       1.67 | Win Rate:  0.71 | Loss:    -0.0156 | Ent:   0.1670 | GradN(actor/critic):   0.2986/  0.2720 | pair_cos(all/ff/nff):  0.6245/ 0.9835/ 0.3518 | ff_frac: 0.4317 | align(L/pos/neg): -0.04038/-0.04917/ 0.00880
Step  1130496 | Return:       1.63 | Win Rate:  0.68 | Loss:    -0.0136 | Ent:   0.1734 | GradN(actor/critic):   0.4068/  0.2043 | pair_cos(all/ff/nff):  0.6183/ 0.9824/ 0.3560 | ff_frac: 0.4187 | align(L/pos/neg): -0.04022/-0.04912/ 0.00890
