'''
Test against CTM baseline for SMAX
Set INC:
INC_ENABLED = False
INC_POOLING = mean
CTM_ITERATIONS = 3
INC_CONSENSUS_DROPOUT = 0.0
INC_DEBUG_SHAPES = True
'''
! python jaxMARLV2/smax_ctm/train_mappo_ctm.py


2026-04-11 09:54:26.822501: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1775901266.843764   26424 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1775901266.850774   26424 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1775901266.867388   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867414   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867417   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867421   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
Starting 3m MAPPO Baseline...
INC shape check | traj obs shape=(T=128, B=384, ...) | INC_NUM_AGENTS=3 | inferred num_envs=128
Step   917504 | Return:       1.65 | Win Rate:  0.69 | Loss:     0.0200 | Ent:   0.3168 | GradN(actor/critic):   0.1571/  0.1596
Step   933888 | Return:       1.63 | Win Rate:  0.68 | Loss:     0.0225 | Ent:   0.3331 | GradN(actor/critic):   0.2031/  0.2318
Step   950272 | Return:       1.63 | Win Rate:  0.68 | Loss:     0.0224 | Ent:   0.3480 | GradN(actor/critic):   0.1422/  0.3139
Step   966656 | Return:       1.62 | Win Rate:  0.67 | Loss:     0.0212 | Ent:   0.3595 | GradN(actor/critic):   0.2254/  0.2738
Step   983040 | Return:       1.63 | Win Rate:  0.68 | Loss:     0.0196 | Ent:   0.3563 | GradN(actor/critic):   0.2308/  0.1345
Step   999424 | Return:       1.64 | Win Rate:  0.69 | Loss:     0.0198 | Ent:   0.3530 | GradN(actor/critic):   0.2154/  0.1837
Step  1015808 | Return:       1.64 | Win Rate:  0.69 | Loss:     0.0213 | Ent:   0.3498 | GradN(actor/critic):   0.1788/  0.2843
Step  1032192 | Return:       1.63 | Win Rate:  0.67 | Loss:     0.0212 | Ent:   0.3411 | GradN(actor/critic):   0.2462/  0.2663
Step  1048576 | Return:       1.66 | Win Rate:  0.70 | Loss:     0.0204 | Ent:   0.3395 | GradN(actor/critic):   0.2400/  0.1132
Step  1064960 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0196 | Ent:   0.3397 | GradN(actor/critic):   0.2510/  0.1956
Step  1081344 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0209 | Ent:   0.3248 | GradN(actor/critic):   0.1755/  0.3445
Step  1097728 | Return:       1.69 | Win Rate:  0.73 | Loss:     0.0209 | Ent:   0.3196 | GradN(actor/critic):   0.1984/  0.3751
Step  1114112 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0201 | Ent:   0.3284 | GradN(actor/critic):   0.1609/  0.1764
Step  1130496 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0196 | Ent:   0.3467 | GradN(actor/critic):   0.1605/  0.1875
Step  1146880 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0196 | Ent:   0.3549 | GradN(actor/critic):   0.2954/  0.2198
Step  1163264 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0189 | Ent:   0.3485 | GradN(actor/critic):   0.2730/  0.2080
Step  1179648 | Return:       1.66 | Win Rate:  0.70 | Loss:     0.0193 | Ent:   0.3552 | GradN(actor/critic):   0.2398/  0.1654
Step  1196032 | Return:       1.64 | Win Rate:  0.69 | Loss:     0.0196 | Ent:   0.3545 | GradN(actor/critic):   0.2704/  0.2174
Step  1212416 | Return:       1.65 | Win Rate:  0.70 | Loss:     0.0197 | Ent:   0.3437 | GradN(actor/critic):   0.2207/  0.2098
Step  1228800 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0189 | Ent:   0.3593 | GradN(actor/critic):   0.2383/  0.1892
Step  1245184 | Return:       1.64 | Win Rate:  0.69 | Loss:     0.0203 | Ent:   0.3377 | GradN(actor/critic):   0.2509/  0.2579
Step  1261568 | Return:       1.66 | Win Rate:  0.71 | Loss:     0.0191 | Ent:   0.3287 | GradN(actor/critic):   0.2041/  0.2417
Step  1277952 | Return:       1.68 | Win Rate:  0.73 | Loss:     0.0197 | Ent:   0.3415 | GradN(actor/critic):   0.3354/  0.2107
Step  1294336 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0173 | Ent:   0.3414 | GradN(actor/critic):   0.2581/  0.1343
Step  1310720 | Return:       1.71 | Win Rate:  0.75 | Loss:     0.0179 | Ent:   0.3280 | GradN(actor/critic):   0.3577/  0.1623
Step  1327104 | Return:       1.65 | Win Rate:  0.69 | Loss:     0.0197 | Ent:   0.3368 | GradN(actor/critic):   0.2459/  0.1830
